"gene_id"	"brief.description"
"13146"	"FBgn0085218"	""
"13147"	"FBgn0085219"	""
"13148"	"FBgn0085220"	""
"13149"	"FBgn0085222"	""
"13150"	"FBgn0085223"	""
"13151"	"FBgn0085224"	""
"13152"	"FBgn0085225"	""
"13153"	"FBgn0085227"	""
"13154"	"FBgn0085228"	""
"13155"	"FBgn0085229"	""
"13156"	"FBgn0085230"	""
"13157"	"FBgn0085231"	""
"13158"	"FBgn0085232"	""
"13159"	"FBgn0085233"	""
"13160"	"FBgn0085234"	""
"13161"	"FBgn0085235"	""
"13162"	"FBgn0085236"	""
"13163"	"FBgn0085237"	""
"13164"	"FBgn0085239"	""
"13165"	"FBgn0085240"	""
"13166"	"FBgn0085241"	""
"13167"	"FBgn0085242"	""
"13168"	"FBgn0085243"	""
"13169"	"FBgn0085244"	""
"13170"	"FBgn0085245"	""
"13171"	"FBgn0085246"	""
"13172"	"FBgn0085248"	""
"13173"	"FBgn0085249"	""
"13174"	"FBgn0085250"	""
"13175"	"FBgn0085252"	""
"13176"	"FBgn0085253"	""
"13177"	"FBgn0085254"	""
"13178"	"FBgn0085256"	""
"13179"	"FBgn0085257"	""
"13180"	"FBgn0085259"	""
"13181"	"FBgn0085260"	""
"13182"	"FBgn0085261"	""
"13183"	"FBgn0085263"	""
"13184"	"FBgn0085264"	""
"13185"	"FBgn0085265"	""
"13186"	"FBgn0085267"	""
"13187"	"FBgn0085271"	""
"13188"	"FBgn0085273"	""
"13189"	"FBgn0085274"	""
"13190"	"FBgn0085276"	""
"13191"	"FBgn0085277"	""
"13192"	"FBgn0085279"	""
"13193"	"FBgn0085280"	""
"13194"	"FBgn0085282"	""
"13195"	"FBgn0085283"	""
"13196"	"FBgn0085284"	""
"13197"	"FBgn0085285"	""
"13198"	"FBgn0085287"	""
"13199"	"FBgn0085288"	""
"13200"	"FBgn0085289"	""
"13201"	"FBgn0085290"	""
"13202"	"FBgn0085291"	""
"13203"	"FBgn0085292"	""
"13204"	"FBgn0085294"	""
"13205"	"FBgn0085295"	""
"13206"	"FBgn0085296"	""
"13207"	"FBgn0085297"	""
"13208"	"FBgn0085298"	""
"13209"	"FBgn0085300"	""
"13210"	"FBgn0085302"	""
"13211"	"FBgn0085303"	""
"13212"	"FBgn0085305"	""
"13213"	"FBgn0085306"	""
"13214"	"FBgn0085307"	""
"13215"	"FBgn0085308"	""
"13216"	"FBgn0085309"	""
"13217"	"FBgn0085310"	""
"13218"	"FBgn0085311"	""
"13219"	"FBgn0085312"	""
"13220"	"FBgn0085313"	""
"13221"	"FBgn0085314"	""
"13222"	"FBgn0085315"	""
"13223"	"FBgn0085316"	""
"13224"	"FBgn0085317"	""
"13225"	"FBgn0085318"	""
"13226"	"FBgn0085319"	""
"13227"	"FBgn0085320"	""
"13228"	"FBgn0085321"	""
"13229"	"FBgn0085322"	""
"13230"	"FBgn0085324"	""
"13231"	"FBgn0085325"	""
"13232"	"FBgn0085326"	""
"13233"	"FBgn0085327"	""
"13234"	"FBgn0085328"	""
"13235"	"FBgn0085329"	""
"13236"	"FBgn0085330"	""
"13237"	"FBgn0085331"	""
"13238"	"FBgn0085332"	""
"13239"	"FBgn0085334"	""
"13240"	"FBgn0085336"	""
"13241"	"FBgn0085337"	""
"13242"	"FBgn0085339"	""
"13243"	"FBgn0085340"	""
"13244"	"FBgn0085341"	""
"13245"	"FBgn0085342"	""
"13246"	"FBgn0085343"	""
"13247"	"FBgn0085344"	""
"13248"	"FBgn0085345"	""
"13249"	"FBgn0085346"	""
"13250"	"FBgn0085349"	""
"13251"	"FBgn0085350"	""
"13252"	"FBgn0085351"	""
"13253"	"FBgn0085352"	""
"13254"	"FBgn0085353"	""
"13255"	"FBgn0085354"	""
"13256"	"FBgn0085356"	""
"13257"	"FBgn0085357"	""
"13258"	"FBgn0085358"	""
"13259"	"FBgn0085359"	""
"13260"	"FBgn0085360"	""
"13261"	"FBgn0085361"	""
"13262"	"FBgn0085362"	""
"13263"	"FBgn0085366"	""
"13264"	"FBgn0085367"	""
"13265"	"FBgn0085369"	""
"13266"	"FBgn0085370"	""
"13267"	"FBgn0085371"	""
"13268"	"FBgn0085374"	""
"13269"	"FBgn0085376"	""
"13270"	"FBgn0085377"	""
"13271"	"FBgn0085380"	""
"13272"	"FBgn0085382"	""
"13273"	"FBgn0085383"	""
"13274"	"FBgn0085384"	""
"13275"	"FBgn0085385"	""
"13276"	"FBgn0085386"	""
"13277"	"FBgn0085387"	""
"13278"	"FBgn0085390"	""
"13279"	"FBgn0085391"	""
"13280"	"FBgn0085395"	""
"13281"	"FBgn0085396"	""
"13282"	"FBgn0085397"	""
"13283"	"FBgn0085398"	""
"13284"	"FBgn0085399"	""
"13285"	"FBgn0085400"	""
"13286"	"FBgn0085404"	""
"13287"	"FBgn0085405"	""
"13288"	"FBgn0085407"	""
"13289"	"FBgn0085408"	""
"13290"	"FBgn0085409"	""
"13291"	"FBgn0085410"	""
"13292"	"FBgn0085411"	""
"13293"	"FBgn0085412"	""
"13294"	"FBgn0085413"	""
"13295"	"FBgn0085414"	""
"13296"	"FBgn0085415"	""
"13297"	"FBgn0085417"	""
"13298"	"FBgn0085419"	""
"13299"	"FBgn0085420"	""
"13300"	"FBgn0085421"	""
"13301"	"FBgn0085422"	""
"13302"	"FBgn0085423"	""
"13303"	"FBgn0085424"	""
"13304"	"FBgn0085425"	""
"13305"	"FBgn0085426"	""
"13306"	"FBgn0085427"	""
"13307"	"FBgn0085428"	""
"13308"	"FBgn0085430"	""
"13309"	"FBgn0085431"	""
"13310"	"FBgn0085432"	""
"13311"	"FBgn0085433"	""
"13312"	"FBgn0085434"	""
"13313"	"FBgn0085436"	""
"13314"	"FBgn0085437"	""
"13315"	"FBgn0085438"	""
"13316"	"FBgn0085440"	""
"13317"	"FBgn0085442"	""
"13318"	"FBgn0085443"	""
"13319"	"FBgn0085444"	""
"13320"	"FBgn0085446"	""
"13321"	"FBgn0085447"	""
"13322"	"FBgn0085450"	""
"13323"	"FBgn0085451"	""
"13324"	"FBgn0085452"	""
"13325"	"FBgn0085453"	""
"13326"	"FBgn0085454"	""
"13327"	"FBgn0085455"	""
"13328"	"FBgn0085456"	""
"13329"	"FBgn0085457"	""
"13330"	"FBgn0085458"	""
"13331"	"FBgn0085459"	""
"13332"	"FBgn0085460"	""
"13333"	"FBgn0085461"	""
"13334"	"FBgn0085462"	""
"13335"	"FBgn0085464"	""
"13336"	"FBgn0085465"	""
"13337"	"FBgn0085466"	""
"13338"	"FBgn0085468"	""
"13339"	"FBgn0085470"	""
"13340"	"FBgn0085471"	""
"13341"	"FBgn0085472"	""
"13342"	"FBgn0085473"	""
"13343"	"FBgn0085474"	""
"13344"	"FBgn0085475"	""
"13345"	"FBgn0085476"	""
"13346"	"FBgn0085477"	""
"13347"	"FBgn0085478"	""
"13348"	"FBgn0085479"	""
"13349"	"FBgn0085480"	""
"13350"	"FBgn0085481"	""
"13351"	"FBgn0085482"	""
"13352"	"FBgn0085483"	""
"13353"	"FBgn0085484"	""
"13354"	"FBgn0085485"	""
"13355"	"FBgn0085486"	""
"13356"	"FBgn0085487"	""
"13357"	"FBgn0085488"	""
"13358"	"FBgn0085489"	""
"13359"	"FBgn0085491"	""
"13360"	"FBgn0085494"	""
"13361"	"FBgn0085500"	""
"13362"	"FBgn0085505"	""
"13363"	"FBgn0085506"	""
"13364"	"FBgn0085511"	""
"13365"	"FBgn0085512"	""
"13366"	"FBgn0085520"	""
"13367"	"FBgn0085521"	""
"13368"	"FBgn0085523"	""
"13369"	"FBgn0085540"	""
"13370"	"FBgn0085569"	""
"13371"	"FBgn0085570"	""
"13372"	"FBgn0085582"	""
"13373"	"FBgn0085599"	""
"13374"	"FBgn0085612"	""
"13375"	"FBgn0085638"	""
"13376"	"FBgn0085644"	""
"13377"	"FBgn0085664"	""
"13378"	"FBgn0085673"	""
"13379"	"FBgn0085692"	""
"13380"	"FBgn0085693"	""
"13381"	"FBgn0085732"	""
"13382"	"FBgn0085734"	""
"13383"	"FBgn0085736"	""
"13384"	"FBgn0085753"	""
"13385"	"FBgn0085765"	""
"13386"	"FBgn0085771"	""
"13387"	"FBgn0085784"	""
"13388"	"FBgn0085786"	""
"13389"	"FBgn0085788"	""
"13390"	"FBgn0085789"	""
"13391"	"FBgn0085790"	""
"13392"	"FBgn0085791"	""
"13393"	"FBgn0085792"	""
"13394"	"FBgn0085802"	""
"13395"	"FBgn0085804"	""
"13396"	"FBgn0085810"	""
"13397"	"FBgn0085812"	""
"13398"	"FBgn0085813"	""
"13399"	"FBgn0085819"	""
"13400"	"FBgn0085831"	""
"13401"	"FBgn0086021"	""
"13402"	"FBgn0086022"	""
"13403"	"FBgn0086023"	""
"13404"	"FBgn0086024"	""
"13405"	"FBgn0086025"	""
"13406"	"FBgn0086026"	""
"13407"	"FBgn0086027"	""
"13408"	"FBgn0086028"	""
"13409"	"FBgn0086029"	""
"13410"	"FBgn0086030"	""
"13411"	"FBgn0086031"	""
"13412"	"FBgn0086032"	""
"13413"	"FBgn0086033"	""
"13414"	"FBgn0086034"	""
"13415"	"FBgn0086035"	""
"13416"	"FBgn0086036"	""
"13417"	"FBgn0086037"	""
"13418"	"FBgn0086038"	""
"13419"	"FBgn0086039"	""
"13420"	"FBgn0086040"	""
"13421"	"FBgn0086041"	""
"13422"	"FBgn0086042"	""
"13423"	"FBgn0086043"	""
"13424"	"FBgn0086044"	""
"13425"	"FBgn0086045"	""
"13426"	"FBgn0086046"	""
"13427"	"FBgn0086047"	""
"13428"	"FBgn0086048"	""
"13429"	"FBgn0086049"	""
"13430"	"FBgn0086051"	""
"13431"	"FBgn0086052"	""
"13432"	"FBgn0086053"	""
"13433"	"FBgn0086054"	""
"13434"	"FBgn0086055"	""
"13435"	"FBgn0086056"	""
"13436"	"FBgn0086057"	""
"13437"	"FBgn0086058"	""
"13438"	"FBgn0086059"	""
"13439"	"FBgn0086060"	""
"13440"	"FBgn0086061"	""
"13441"	"FBgn0086062"	""
"13442"	"FBgn0086063"	""
"13443"	"FBgn0086064"	""
"13444"	"FBgn0086065"	""
"13445"	"FBgn0086066"	""
"13446"	"FBgn0086067"	""
"13447"	"FBgn0086068"	""
"13448"	"FBgn0086069"	""
"13449"	"FBgn0086070"	""
"13450"	"FBgn0086071"	""
"13451"	"FBgn0086072"	""
"13452"	"FBgn0086073"	""
"13453"	"FBgn0086074"	""
"13454"	"FBgn0086075"	""
"13455"	"FBgn0086076"	""
"13456"	"FBgn0086077"	""
"13457"	"FBgn0086078"	""
"13458"	"FBgn0086079"	""
"13459"	"FBgn0086080"	""
"13460"	"FBgn0086081"	""
"13461"	"FBgn0086082"	""
"13462"	"FBgn0086129"	""
"13463"	"FBgn0086130"	""
"13464"	"FBgn0086134"	""
"13465"	"FBgn0086200"	""
"13466"	"FBgn0086251"	""
"13467"	"FBgn0086253"	""
"13468"	"FBgn0086254"	""
"13469"	"FBgn0086265"	""
"13470"	"FBgn0086266"	""
"13471"	"FBgn0086346"	""
"13472"	"FBgn0086347"	""
"13473"	"FBgn0086348"	""
"13474"	"FBgn0086350"	""
"13475"	"FBgn0086355"	""
"13476"	"FBgn0086356"	""
"13477"	"FBgn0086357"	""
"13478"	"FBgn0086358"	""
"13479"	"FBgn0086359"	""
"13480"	"FBgn0086361"	""
"13481"	"FBgn0086362"	""
"13482"	"FBgn0086365"	""
"13483"	"FBgn0086367"	""
"13484"	"FBgn0086368"	""
"13485"	"FBgn0086370"	""
"13486"	"FBgn0086371"	""
"13487"	"FBgn0086372"	""
"13488"	"FBgn0086378"	""
"13489"	"FBgn0086384"	""
"13490"	"FBgn0086408"	""
"13491"	"FBgn0086442"	""
"13492"	"FBgn0086443"	""
"13493"	"FBgn0086444"	""
"13494"	"FBgn0086445"	""
"13495"	"FBgn0086446"	""
"13496"	"FBgn0086447"	""
"13497"	"FBgn0086448"	""
"13498"	"FBgn0086450"	""
"13499"	"FBgn0086451"	""
"13500"	"FBgn0086472"	""
"13501"	"FBgn0086475"	""
"13502"	"FBgn0086519"	""
"13503"	"FBgn0086532"	""
"13504"	"FBgn0086533"	""
"13505"	"FBgn0086558"	""
"13506"	"FBgn0086600"	""
"13507"	"FBgn0086601"	""
"13508"	"FBgn0086602"	""
"13509"	"FBgn0086603"	""
"13510"	"FBgn0086604"	""
"13511"	"FBgn0086605"	""
"13512"	"FBgn0086608"	""
"13513"	"FBgn0086610"	""
"13514"	"FBgn0086611"	""
"13515"	"FBgn0086613"	""
"13516"	"FBgn0086655"	""
"13517"	"FBgn0086656"	""
"13518"	"FBgn0086657"	""
"13519"	"FBgn0086658"	""
"13520"	"FBgn0086659"	""
"13521"	"FBgn0086660"	""
"13522"	"FBgn0086661"	""
"13523"	"FBgn0086662"	""
"13524"	"FBgn0086663"	""
"13525"	"FBgn0086664"	""
"13526"	"FBgn0086665"	""
"13527"	"FBgn0086666"	""
"13528"	"FBgn0086667"	""
"13529"	"FBgn0086668"	""
"13530"	"FBgn0086669"	""
"13531"	"FBgn0086670"	""
"13532"	"FBgn0086671"	""
"13533"	"FBgn0086672"	""
"13534"	"FBgn0086673"	""
"13535"	"FBgn0086674"	""
"13536"	"FBgn0086675"	""
"13537"	"FBgn0086676"	""
"13538"	"FBgn0086677"	""
"13539"	"FBgn0086679"	""
"13540"	"FBgn0086680"	""
"13541"	"FBgn0086681"	""
"13542"	"FBgn0086683"	""
"13543"	"FBgn0086686"	""
"13544"	"FBgn0086687"	""
"13545"	"FBgn0086690"	""
"13546"	"FBgn0086691"	""
"13547"	"FBgn0086693"	""
"13548"	"FBgn0086694"	""
"13549"	"FBgn0086695"	""
"13550"	"FBgn0086698"	""
"13551"	"FBgn0086704"	""
"13552"	"FBgn0086706"	""
"13553"	"FBgn0086707"	""
"13554"	"FBgn0086708"	""
"13555"	"FBgn0086710"	""
"13556"	"FBgn0086711"	""
"13557"	"FBgn0086712"	""
"13558"	"FBgn0086757"	""
"13559"	"FBgn0086758"	""
"13560"	"FBgn0086768"	""
"13561"	"FBgn0086778"	""
"13562"	"FBgn0086779"	""
"13563"	"FBgn0086782"	""
"13564"	"FBgn0086784"	""
"13565"	"FBgn0086785"	""
"13566"	"FBgn0086855"	""
"13567"	"FBgn0086856"	""
"13568"	"FBgn0086895"	""
"13569"	"FBgn0086898"	""
"13570"	"FBgn0086899"	""
"13571"	"FBgn0086900"	""
"13572"	"FBgn0086901"	""
"13573"	"FBgn0086904"	""
"13574"	"FBgn0086906"	""
"13575"	"FBgn0086907"	""
"13576"	"FBgn0086908"	""
"13577"	"FBgn0086909"	""
"13578"	"FBgn0086912"	""
"13579"	"FBgn0086913"	""
"13580"	"FBgn0086915"	""
"13581"	"FBgn0086916"	""
"13582"	"FBgn0086917"	""
"13583"	"FBgn0087002"	""
"13584"	"FBgn0087005"	""
"13585"	"FBgn0087007"	""
"13586"	"FBgn0087008"	""
"13587"	"FBgn0087011"	""
"13588"	"FBgn0087012"	""
"13589"	"FBgn0087013"	""
"13590"	"FBgn0087021"	""
"13591"	"FBgn0087035"	""
"13592"	"FBgn0087039"	""
"13593"	"FBgn0087040"	""
"13594"	"FBgn0087041"	""
"13595"	"FBgn0243486"	""
"13596"	"FBgn0243511"	""
"13597"	"FBgn0243512"	""
"13598"	"FBgn0243513"	""
"13599"	"FBgn0243514"	""
"13600"	"FBgn0243516"	""
"13601"	"FBgn0243586"	""
"13602"	"FBgn0250731"	""
"13603"	"FBgn0250732"	""
"13604"	"FBgn0250746"	""
"13605"	"FBgn0250753"	""
"13606"	"FBgn0250754"	""
"13607"	"FBgn0250755"	""
"13608"	"FBgn0250757"	""
"13609"	"FBgn0250785"	""
"13610"	"FBgn0250786"	""
"13611"	"FBgn0250788"	""
"13612"	"FBgn0250789"	""
"13613"	"FBgn0250791"	""
"13614"	"FBgn0250814"	""
"13615"	"FBgn0250815"	""
"13616"	"FBgn0250816"	""
"13617"	"FBgn0250817"	""
"13618"	"FBgn0250819"	""
"13619"	"FBgn0250820"	""
"13620"	"FBgn0250821"	""
"13621"	"FBgn0250822"	""
"13622"	"FBgn0250823"	""
"13623"	"FBgn0250824"	""
"13624"	"FBgn0250825"	""
"13625"	"FBgn0250826"	""
"13626"	"FBgn0250827"	""
"13627"	"FBgn0250830"	""
"13628"	"FBgn0250831"	""
"13629"	"FBgn0250832"	""
"13630"	"FBgn0250833"	""
"13631"	"FBgn0250834"	""
"13632"	"FBgn0250835"	""
"13633"	"FBgn0250836"	""
"13634"	"FBgn0250837"	""
"13635"	"FBgn0250838"	""
"13636"	"FBgn0250839"	""
"13637"	"FBgn0250841"	""
"13638"	"FBgn0250842"	""
"13639"	"FBgn0250843"	""
"13640"	"FBgn0250844"	""
"13641"	"FBgn0250845"	""
"13642"	"FBgn0250846"	""
"13643"	"FBgn0250847"	""
"13644"	"FBgn0250848"	""
"13645"	"FBgn0250849"	""
"13646"	"FBgn0250850"	""
"13647"	"FBgn0250851"	""
"13648"	"FBgn0250862"	""
"13649"	"FBgn0250867"	""
"13650"	"FBgn0250868"	""
"13651"	"FBgn0250869"	""
"13652"	"FBgn0250871"	""
"13653"	"FBgn0250874"	""
"13654"	"FBgn0250876"	""
"13655"	"FBgn0250903"	""
"13656"	"FBgn0250904"	""
"13657"	"FBgn0250906"	""
"13658"	"FBgn0250907"	""
"13659"	"FBgn0250908"	""
"13660"	"FBgn0250910"	""
"13661"	"FBgn0250911"	""
"13662"	"FBgn0259098"	""
"13663"	"FBgn0259099"	""
"13664"	"FBgn0259101"	""
"13665"	"FBgn0259108"	""
"13666"	"FBgn0259110"	""
"13667"	"FBgn0259111"	""
"13668"	"FBgn0259112"	""
"13669"	"FBgn0259113"	""
"13670"	"FBgn0259139"	""
"13671"	"FBgn0259140"	""
"13672"	"FBgn0259143"	""
"13673"	"FBgn0259145"	""
"13674"	"FBgn0259146"	""
"13675"	"FBgn0259148"	""
"13676"	"FBgn0259149"	""
"13677"	"FBgn0259150"	""
"13678"	"FBgn0259151"	""
"13679"	"FBgn0259152"	""
"13680"	"FBgn0259162"	""
"13681"	"FBgn0259163"	""
"13682"	"FBgn0259164"	""
"13683"	"FBgn0259166"	""
"13684"	"FBgn0259167"	""
"13685"	"FBgn0259168"	""
"13686"	"FBgn0259170"	""
"13687"	"FBgn0259171"	""
"13688"	"FBgn0259172"	""
"13689"	"FBgn0259173"	""
"13690"	"FBgn0259174"	""
"13691"	"FBgn0259175"	""
"13692"	"FBgn0259176"	""
"13693"	"FBgn0259178"	""
"13694"	"FBgn0259179"	""
"13695"	"FBgn0259183"	""
"13696"	"FBgn0259184"	""
"13697"	"FBgn0259185"	""
"13698"	"FBgn0259186"	""
"13699"	"FBgn0259187"	""
"13700"	"FBgn0259188"	""
"13701"	"FBgn0259189"	""
"13702"	"FBgn0259190"	""
"13703"	"FBgn0259192"	""
"13704"	"FBgn0259193"	""
"13705"	"FBgn0259194"	""
"13706"	"FBgn0259195"	""
"13707"	"FBgn0259196"	""
"13708"	"FBgn0259198"	""
"13709"	"FBgn0259199"	""
"13710"	"FBgn0259200"	""
"13711"	"FBgn0259201"	""
"13712"	"FBgn0259202"	""
"13713"	"FBgn0259203"	""
"13714"	"FBgn0259204"	""
"13715"	"FBgn0259209"	""
"13716"	"FBgn0259210"	""
"13717"	"FBgn0259211"	""
"13718"	"FBgn0259212"	""
"13719"	"FBgn0259213"	""
"13720"	"FBgn0259214"	""
"13721"	"FBgn0259215"	""
"13722"	"FBgn0259216"	""
"13723"	"FBgn0259219"	""
"13724"	"FBgn0259221"	""
"13725"	"FBgn0259222"	""
"13726"	"FBgn0259223"	""
"13727"	"FBgn0259224"	""
"13728"	"FBgn0259226"	""
"13729"	"FBgn0259227"	""
"13730"	"FBgn0259228"	""
"13731"	"FBgn0259229"	""
"13732"	"FBgn0259230"	""
"13733"	"FBgn0259231"	""
"13734"	"FBgn0259233"	""
"13735"	"FBgn0259234"	""
"13736"	"FBgn0259236"	""
"13737"	"FBgn0259237"	""
"13738"	"FBgn0259238"	""
"13739"	"FBgn0259239"	""
"13740"	"FBgn0259240"	""
"13741"	"FBgn0259241"	""
"13742"	"FBgn0259242"	""
"13743"	"FBgn0259243"	""
"13744"	"FBgn0259244"	""
"13745"	"FBgn0259245"	""
"13746"	"FBgn0259246"	""
"13747"	"FBgn0259247"	""
"13748"	"FBgn0259481"	""
"13749"	"FBgn0259482"	""
"13750"	"FBgn0259483"	""
"13751"	"FBgn0259676"	""
"13752"	"FBgn0259677"	""
"13753"	"FBgn0259678"	""
"13754"	"FBgn0259680"	""
"13755"	"FBgn0259682"	""
"13756"	"FBgn0259683"	""
"13757"	"FBgn0259685"	""
"13758"	"FBgn0259697"	""
"13759"	"FBgn0259699"	""
"13760"	"FBgn0259700"	""
"13761"	"FBgn0259701"	""
"13762"	"FBgn0259702"	""
"13763"	"FBgn0259703"	""
"13764"	"FBgn0259704"	""
"13765"	"FBgn0259705"	""
"13766"	"FBgn0259707"	""
"13767"	"FBgn0259708"	""
"13768"	"FBgn0259709"	""
"13769"	"FBgn0259710"	""
"13770"	"FBgn0259711"	""
"13771"	"FBgn0259712"	""
"13772"	"FBgn0259713"	""
"13773"	"FBgn0259714"	""
"13774"	"FBgn0259715"	""
"13775"	"FBgn0259716"	""
"13776"	"FBgn0259717"	""
"13777"	"FBgn0259718"	""
"13778"	"FBgn0259720"	""
"13779"	"FBgn0259721"	""
"13780"	"FBgn0259722"	""
"13781"	"FBgn0259725"	""
"13782"	"FBgn0259726"	""
"13783"	"FBgn0259727"	""
"13784"	"FBgn0259728"	""
"13785"	"FBgn0259729"	""
"13786"	"FBgn0259730"	""
"13787"	"FBgn0259731"	""
"13788"	"FBgn0259732"	""
"13789"	"FBgn0259733"	""
"13790"	"FBgn0259734"	""
"13791"	"FBgn0259735"	""
"13792"	"FBgn0259736"	""
"13793"	"FBgn0259737"	""
"13794"	"FBgn0259738"	""
"13795"	"FBgn0259739"	""
"13796"	"FBgn0259740"	""
"13797"	"FBgn0259741"	""
"13798"	"FBgn0259742"	""
"13799"	"FBgn0259745"	""
"13800"	"FBgn0259748"	""
"13801"	"FBgn0259749"	""
"13802"	"FBgn0259785"	""
"13803"	"FBgn0259789"	""
"13804"	"FBgn0259791"	""
"13805"	"FBgn0259794"	""
"13806"	"FBgn0259795"	""
"13807"	"FBgn0259817"	""
"13808"	"FBgn0259818"	""
"13809"	"FBgn0259821"	""
"13810"	"FBgn0259822"	""
"13811"	"FBgn0259823"	""
"13812"	"FBgn0259824"	""
"13813"	"FBgn0259831"	""
"13814"	"FBgn0259832"	""
"13815"	"FBgn0259834"	""
"13816"	"FBgn0259837"	""
"13817"	"FBgn0259838"	""
"13818"	"FBgn0259839"	""
"13819"	"FBgn0259840"	""
"13820"	"FBgn0259841"	""
"13821"	"FBgn0259842"	""
"13822"	"FBgn0259843"	""
"13823"	"FBgn0259845"	""
"13824"	"FBgn0259846"	""
"13825"	"FBgn0259847"	""
"13826"	"FBgn0259848"	""
"13827"	"FBgn0259849"	""
"13828"	"FBgn0259850"	""
"13829"	"FBgn0259851"	""
"13830"	"FBgn0259852"	""
"13831"	"FBgn0259853"	""
"13832"	"FBgn0259855"	""
"13833"	"FBgn0259856"	""
"13834"	"FBgn0259857"	""
"13835"	"FBgn0259858"	""
"13836"	"FBgn0259859"	""
"13837"	"FBgn0259860"	""
"13838"	"FBgn0259861"	""
"13839"	"FBgn0259862"	""
"13840"	"FBgn0259863"	""
"13841"	"FBgn0259864"	""
"13842"	"FBgn0259869"	""
"13843"	"FBgn0259870"	""
"13844"	"FBgn0259875"	""
"13845"	"FBgn0259876"	""
"13846"	"FBgn0259878"	""
"13847"	"FBgn0259896"	""
"13848"	"FBgn0259916"	""
"13849"	"FBgn0259917"	""
"13850"	"FBgn0259918"	""
"13851"	"FBgn0259922"	""
"13852"	"FBgn0259923"	""
"13853"	"FBgn0259926"	""
"13854"	"FBgn0259927"	""
"13855"	"FBgn0259932"	""
"13856"	"FBgn0259933"	""
"13857"	"FBgn0259935"	""
"13858"	"FBgn0259936"	""
"13859"	"FBgn0259937"	""
"13860"	"FBgn0259938"	""
"13861"	"FBgn0259949"	""
"13862"	"FBgn0259950"	""
"13863"	"FBgn0259951"	""
"13864"	"FBgn0259952"	""
"13865"	"FBgn0259953"	""
"13866"	"FBgn0259954"	""
"13867"	"FBgn0259955"	""
"13868"	"FBgn0259956"	""
"13869"	"FBgn0259957"	""
"13870"	"FBgn0259958"	""
"13871"	"FBgn0259959"	""
"13872"	"FBgn0259960"	""
"13873"	"FBgn0259961"	""
"13874"	"FBgn0259962"	""
"13875"	"FBgn0259963"	""
"13876"	"FBgn0259964"	""
"13877"	"FBgn0259965"	""
"13878"	"FBgn0259966"	""
"13879"	"FBgn0259967"	""
"13880"	"FBgn0259968"	""
"13881"	"FBgn0259969"	""
"13882"	"FBgn0259970"	""
"13883"	"FBgn0259971"	""
"13884"	"FBgn0259972"	""
"13885"	"FBgn0259973"	""
"13886"	"FBgn0259974"	""
"13887"	"FBgn0259975"	""
"13888"	"FBgn0259977"	""
"13889"	"FBgn0259978"	""
"13890"	"FBgn0259979"	""
"13891"	"FBgn0259982"	""
"13892"	"FBgn0259984"	""
"13893"	"FBgn0259985"	""
"13894"	"FBgn0259986"	""
"13895"	"FBgn0259989"	""
"13896"	"FBgn0259990"	""
"13897"	"FBgn0259991"	""
"13898"	"FBgn0259992"	""
"13899"	"FBgn0259993"	""
"13900"	"FBgn0259994"	""
"13901"	"FBgn0259996"	""
"13902"	"FBgn0259998"	""
"13903"	"FBgn0260000"	""
"13904"	"FBgn0260002"	""
"13905"	"FBgn0260003"	""
"13906"	"FBgn0260004"	""
"13907"	"FBgn0260005"	""
"13908"	"FBgn0260006"	""
"13909"	"FBgn0260007"	""
"13910"	"FBgn0260008"	""
"13911"	"FBgn0260011"	""
"13912"	"FBgn0260012"	""
"13913"	"FBgn0260026"	""
"13914"	"FBgn0260027"	""
"13915"	"FBgn0260049"	""
"13916"	"FBgn0260222"	""
"13917"	"FBgn0260223"	""
"13918"	"FBgn0260224"	""
"13919"	"FBgn0260225"	""
"13920"	"FBgn0260226"	""
"13921"	"FBgn0260228"	""
"13922"	"FBgn0260229"	""
"13923"	"FBgn0260230"	""
"13924"	"FBgn0260231"	""
"13925"	"FBgn0260233"	""
"13926"	"FBgn0260234"	""
"13927"	"FBgn0260237"	""
"13928"	"FBgn0260238"	""
"13929"	"FBgn0260243"	""
"13930"	"FBgn0260386"	""
"13931"	"FBgn0260388"	""
"13932"	"FBgn0260390"	""
"13933"	"FBgn0260392"	""
"13934"	"FBgn0260393"	""
"13935"	"FBgn0260396"	""
"13936"	"FBgn0260397"	""
"13937"	"FBgn0260398"	""
"13938"	"FBgn0260399"	""
"13939"	"FBgn0260400"	""
"13940"	"FBgn0260401"	""
"13941"	"FBgn0260407"	""
"13942"	"FBgn0260428"	""
"13943"	"FBgn0260429"	""
"13944"	"FBgn0260430"	""
"13945"	"FBgn0260431"	""
"13946"	"FBgn0260434"	""
"13947"	"FBgn0260435"	""
"13948"	"FBgn0260436"	""
"13949"	"FBgn0260437"	""
"13950"	"FBgn0260438"	""
"13951"	"FBgn0260439"	""
"13952"	"FBgn0260440"	""
"13953"	"FBgn0260441"	""
"13954"	"FBgn0260442"	""
"13955"	"FBgn0260444"	""
"13956"	"FBgn0260446"	""
"13957"	"FBgn0260447"	""
"13958"	"FBgn0260450"	""
"13959"	"FBgn0260451"	""
"13960"	"FBgn0260452"	""
"13961"	"FBgn0260453"	""
"13962"	"FBgn0260454"	""
"13963"	"FBgn0260455"	""
"13964"	"FBgn0260456"	""
"13965"	"FBgn0260458"	""
"13966"	"FBgn0260459"	""
"13967"	"FBgn0260460"	""
